"Series Description","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
1990-07,5.97,20.85,0.15,806887.50,229586.26,577301.24,803027.08,64091.00,467434.93,429591.00,373236.00,56355.00,37843.93,159505.00,137389.00,22116.00,90842.00,17488.08,,67757.07,63626.00,4131.07,227119.00,36172.00,164189.93,132149.00,125248.00,6901.00,32040.93,14485.00,14485.00,,5074.00,43370.07,39239.00,4131.07,575908.08,27919.00,303245.00,297442.00,247988.00,49454.00,5803.00,145020.00,122904.00,22116.00,85768.00,17488.08,,24387.00,24387.00,,,ND,3994.76,3921.44,73.32,4315.08,1133.00,757.09,184.00,917.00,-733.00,573.09,3071.00,2598.00,473.00,482.00,193.08,,-188.09,-275.00,86.91,3599.00,761.00,3479.09,2805.00,2732.00,73.00,674.09,215.00,215.00,,33.00,-128.09,-215.00,86.91,716.08,372.00,-2722.00,-2621.00,-1815.00,-806.00,-101.00,2856.00,2383.00,473.00,449.00,193.08,,-60.00,-60.00,,,ND,ND,,ND,,,12.68,54.90,86.00,12125.00,,,
1990-08,2.78,14.78,-1.99,808758.57,232414.91,576343.66,809530.15,65661.00,471129.57,432103.00,377272.00,54831.00,39026.57,159979.00,137649.00,22330.00,91672.00,17681.15,,69068.43,64764.00,4304.43,231241.00,37690.00,166938.57,133553.00,126683.00,6870.00,33385.57,14700.00,14700.00,,5128.00,44474.43,40170.00,4304.43,578289.15,27971.00,304191.00,298550.00,250589.00,47961.00,5641.00,145279.00,122949.00,22330.00,86544.00,17681.15,,24594.00,24594.00,,,ND,1871.07,2828.65,-957.57,6503.08,1570.00,3694.63,2512.00,4036.00,-1524.00,1182.63,474.00,260.00,214.00,830.00,193.08,,1311.37,1138.00,173.37,4122.00,1518.00,2748.63,1404.00,1435.00,-31.00,1344.63,215.00,215.00,,54.00,1104.37,931.00,173.37,2381.08,52.00,946.00,1108.00,2601.00,-1493.00,-162.00,259.00,45.00,214.00,776.00,193.08,,207.00,207.00,,,ND,11.89,,15.46,,,12.62,54.80,86.00,11939.00,,,
1990-09,2.49,11.93,-1.32,810436.23,234725.03,575711.19,812302.00,67173.00,473058.49,432543.00,379467.00,53076.00,40515.49,160921.00,138788.00,22133.00,91628.00,17868.00,,68826.51,64302.00,4524.51,233653.00,39617.00,169308.49,134216.00,127415.00,6801.00,35092.49,14915.00,14915.00,,5132.00,44297.51,39773.00,4524.51,578649.00,27556.00,303750.00,298327.00,252052.00,46275.00,5423.00,146006.00,123873.00,22133.00,86496.00,17868.00,,24529.00,24529.00,,,290258.00,1677.66,2310.13,-632.47,2771.85,1512.00,1928.92,440.00,2195.00,-1755.00,1488.92,942.00,1139.00,-197.00,-44.00,186.85,,-241.92,-462.00,220.08,2412.00,1927.00,2369.92,663.00,732.00,-69.00,1706.92,215.00,215.00,,4.00,-176.92,-397.00,220.08,359.85,-415.00,-441.00,-223.00,1463.00,-1686.00,-218.00,727.00,924.00,-197.00,-48.00,186.85,,-65.00,-65.00,,,207.00,ND,,ND,,,12.34,54.30,85.00,11837.00,,,
1990-10,3.29,7.39,1.61,812655.11,236170.64,576484.47,813606.31,68088.00,474183.39,432465.00,380625.00,51840.00,41718.39,160913.00,139215.00,21698.00,91835.00,18331.31,,68343.61,63672.00,4671.61,234734.00,40905.00,170620.39,134387.00,127425.00,6962.00,36233.39,15130.00,15130.00,,5151.00,43832.61,39161.00,4671.61,578872.31,27183.00,303563.00,298078.00,253200.00,44878.00,5485.00,145783.00,124085.00,21698.00,86684.00,18331.31,,24511.00,24511.00,,,ND,2218.88,1445.60,773.28,1304.31,915.00,1124.90,-78.00,1158.00,-1236.00,1202.90,-8.00,427.00,-435.00,207.00,463.31,,-482.90,-630.00,147.10,1081.00,1288.00,1311.90,171.00,10.00,161.00,1140.90,215.00,215.00,,19.00,-464.90,-612.00,147.10,223.31,-373.00,-187.00,-249.00,1148.00,-1397.00,62.00,-223.00,212.00,-435.00,188.00,463.31,,-18.00,-18.00,,,ND,ND,,ND,,,12.57,54.60,85.00,11917.00,,,
1990-11,1.49,15.87,-4.40,813662.66,239294.12,574368.55,816440.69,72143.00,475332.18,432269.00,380586.00,51683.00,43063.18,160553.00,136329.00,24224.00,91617.00,18779.69,,70158.82,65303.00,4855.82,240221.00,42518.00,174674.18,137012.00,129752.00,7260.00,37662.18,15345.00,15345.00,,5145.00,45056.82,40201.00,4855.82,576219.69,29625.00,300658.00,295257.00,250834.00,44423.00,5401.00,145208.00,120984.00,24224.00,86472.00,18779.69,,25102.00,25102.00,,,ND,1007.56,3123.48,-2115.93,2834.37,4055.00,1148.79,-196.00,-39.00,-157.00,1344.79,-360.00,-2886.00,2526.00,-218.00,448.37,,1815.21,1631.00,184.21,5487.00,1613.00,4053.79,2625.00,2327.00,298.00,1428.79,215.00,215.00,,-6.00,1224.21,1040.00,184.21,-2652.63,2442.00,-2905.00,-2821.00,-2366.00,-455.00,-84.00,-575.00,-3101.00,2526.00,-212.00,448.37,,591.00,591.00,,,ND,11.62,,15.69,,,12.74,54.60,85.00,11986.00,,,
1990-12,-8.01,-3.27,-9.99,808230.57,238642.62,569587.95,824391.00,76663.00,476425.35,431628.00,381982.00,49646.00,44797.35,160164.00,133394.00,26770.00,91597.00,19243.00,,76961.65,71866.00,5095.65,250909.00,44618.00,180187.35,140665.00,133385.00,7280.00,39522.35,15560.00,15560.00,,5151.00,50010.65,44915.00,5095.65,573482.00,32045.00,296238.00,290963.00,248597.00,42366.00,5275.00,144604.00,117834.00,26770.00,86446.00,19243.00,,26951.00,26951.00,,,283891.00,-5432.09,-651.50,-4780.60,7950.31,4520.00,1093.17,-641.00,1396.00,-2037.00,1734.17,-389.00,-2935.00,2546.00,-20.00,463.31,,6802.83,6563.00,239.83,10688.00,2100.00,5513.17,3653.00,3633.00,20.00,1860.17,215.00,215.00,,6.00,4953.83,4714.00,239.83,-2737.69,2420.00,-4420.00,-4294.00,-2237.00,-2057.00,-126.00,-604.00,-3150.00,2546.00,-26.00,463.31,,1849.00,1849.00,,,-2122.33,ND,,ND,,,12.86,54.70,85.00,12140.00,,,
1991-01,-2.42,0.36,-3.59,806600.50,238714.84,567885.66,812742.49,78015.00,470884.48,425817.00,376400.00,49417.00,45067.48,159032.00,131249.00,27783.00,90280.00,19547.49,,72998.52,67834.00,5164.52,243370.00,45221.00,175000.48,134944.00,127083.00,7861.00,40056.48,15775.00,15775.00,,5268.00,47326.52,42162.00,5164.52,569372.49,32794.00,295884.00,290873.00,249317.00,41556.00,5011.00,143257.00,115474.00,27783.00,85012.00,19547.49,,25672.00,25672.00,,,ND,-1630.08,72.21,-1702.29,-11648.51,1352.00,-5540.87,-5811.00,-5582.00,-229.00,270.13,-1132.00,-2145.00,1013.00,-1317.00,304.49,,-3963.13,-4032.00,68.87,-7539.00,603.00,-5186.87,-5721.00,-6302.00,581.00,534.13,215.00,215.00,,117.00,-2684.13,-2753.00,68.87,-4109.51,749.00,-354.00,-90.00,720.00,-810.00,-264.00,-1347.00,-2360.00,1013.00,-1434.00,304.49,,-1279.00,-1279.00,,,ND,ND,,ND,,,12.99,54.90,88.00,12229.00,,,
1991-02,0.64,17.96,-6.64,807030.43,242288.12,564742.31,805204.51,79251.00,468452.72,423664.00,374255.00,49409.00,44788.72,158133.00,128806.00,29327.00,89167.00,19822.51,,69629.28,64494.00,5135.28,241818.00,44965.00,175562.72,135733.00,127259.00,8474.00,39829.72,15990.00,15990.00,,5392.00,44873.28,39738.00,5135.28,563386.51,34286.00,292890.00,287931.00,246996.00,40935.00,4959.00,142143.00,112816.00,29327.00,83775.00,19822.51,,24756.00,24756.00,,,ND,429.94,3573.29,-3143.35,-7537.98,1236.00,-2431.76,-2153.00,-2145.00,-8.00,-278.76,-899.00,-2443.00,1544.00,-1113.00,275.02,,-3369.24,-3340.00,-29.24,-1552.00,-256.00,562.24,789.00,176.00,613.00,-226.76,215.00,215.00,,124.00,-2453.24,-2424.00,-29.24,-5985.98,1492.00,-2994.00,-2942.00,-2321.00,-621.00,-52.00,-1114.00,-2658.00,1544.00,-1237.00,275.02,,-916.00,-916.00,,,ND,11.60,,15.42,,,13.16,55.20,88.00,12081.00,,,
1991-03,1.96,22.55,-6.87,808351.83,246840.76,561511.07,802207.00,83251.00,467495.79,420232.00,370499.00,49733.00,47263.79,157397.00,126862.00,30535.00,88475.00,20127.00,,68712.21,63260.00,5452.21,243907.00,47740.00,177958.79,135671.00,126523.00,9148.00,42287.79,16205.00,16205.00,,5537.00,44206.21,38754.00,5452.21,558300.00,35511.00,289537.00,284561.00,243976.00,40585.00,4976.00,141192.00,110657.00,30535.00,82938.00,20127.00,,24506.00,24506.00,,,275396.00,1321.39,4552.63,-3231.24,-2997.51,4000.00,-956.92,-3432.00,-3756.00,324.00,2475.08,-736.00,-1944.00,1208.00,-692.00,304.49,,-917.08,-1234.00,316.92,2089.00,2775.00,2396.08,-62.00,-736.00,674.00,2458.08,215.00,215.00,,145.00,-667.08,-984.00,316.92,-5086.51,1225.00,-3353.00,-3370.00,-3020.00,-350.00,17.00,-951.00,-2159.00,1208.00,-837.00,304.49,,-250.00,-250.00,,,-2831.67,ND,,ND,,,13.14,55.20,87.00,12121.00,,,
1991-04,-0.79,9.25,-5.21,807818.95,248743.89,559075.06,802183.54,83023.00,467773.05,420159.00,371625.00,48534.00,47614.05,157380.00,127463.00,29917.00,88528.00,20288.54,,68213.95,62722.00,5491.95,245646.00,48088.00,179668.05,137072.00,128230.00,8842.00,42596.05,16420.00,16420.00,,5728.00,43829.95,38338.00,5491.95,556537.54,34935.00,288105.00,283087.00,243395.00,39692.00,5018.00,140960.00,111043.00,29917.00,82800.00,20288.54,,24384.00,24384.00,,,ND,-532.88,1903.13,-2436.01,-23.46,-228.00,277.26,-73.00,1126.00,-1199.00,350.26,-17.00,601.00,-618.00,53.00,161.54,,-498.26,-538.00,39.74,1739.00,348.00,1709.26,1401.00,1707.00,-306.00,308.26,215.00,215.00,,191.00,-376.26,-416.00,39.74,-1762.46,-576.00,-1432.00,-1474.00,-581.00,-893.00,42.00,-232.00,386.00,-618.00,-138.00,161.54,,-122.00,-122.00,,,ND,ND,,ND,,,13.14,55.40,87.00,11993.00,,,
1991-05,0.02,10.55,-4.67,807832.16,250931.03,556901.14,801636.46,85842.00,467690.45,417532.00,370112.00,47420.00,50158.45,157628.00,127762.00,29866.00,88351.00,20455.46,,67511.55,61694.00,5817.55,247851.00,50939.00,182261.45,137140.00,128585.00,8555.00,45121.45,16635.00,16635.00,,5903.00,43051.55,37234.00,5817.55,553785.46,34903.00,285429.00,280392.00,241527.00,38865.00,5037.00,140993.00,111127.00,29866.00,82448.00,20455.46,,24460.00,24460.00,,,ND,13.21,2187.14,-2173.93,-547.08,2819.00,-82.60,-2627.00,-1513.00,-1114.00,2544.40,248.00,299.00,-51.00,-177.00,166.92,,-702.40,-1028.00,325.60,2205.00,2851.00,2593.40,68.00,355.00,-287.00,2525.40,215.00,215.00,,175.00,-778.40,-1104.00,325.60,-2752.08,-32.00,-2676.00,-2695.00,-1868.00,-827.00,19.00,33.00,84.00,-51.00,-352.00,166.92,,76.00,76.00,,,ND,11.28,,15.16,,,12.95,55.40,87.00,12204.00,,,
1991-06,-2.73,6.29,-6.79,805994.66,252246.44,553748.22,801306.00,88611.00,468219.97,414929.00,368385.00,46544.00,53290.97,156560.00,127477.00,29083.00,88520.00,20617.00,,67389.03,61152.00,6237.03,249675.00,54612.00,183650.97,135276.00,126961.00,8315.00,48374.97,16850.00,16850.00,,6102.00,43072.03,36835.00,6237.03,551631.00,33999.00,284569.00,279653.00,241424.00,38229.00,4916.00,139710.00,110627.00,29083.00,82418.00,20617.00,,24317.00,24317.00,,,269104.00,-1837.50,1315.41,-3152.91,-330.46,2769.00,529.52,-2603.00,-1727.00,-876.00,3132.52,-1068.00,-285.00,-783.00,169.00,161.54,,-122.52,-542.00,419.48,1824.00,3673.00,1389.52,-1864.00,-1624.00,-240.00,3253.52,215.00,215.00,,199.00,20.48,-399.00,419.48,-2154.46,-904.00,-860.00,-739.00,-103.00,-636.00,-121.00,-1283.00,-500.00,-783.00,-30.00,161.54,,-143.00,-143.00,,,-2097.33,ND,,ND,,,12.77,55.50,88.00,12343.00,,,
1991-07,-2.93,7.01,-7.46,804027.56,253720.26,550307.30,799429.22,88438.00,467440.98,414052.00,368452.00,45600.00,53388.98,156112.00,127316.00,28796.00,88117.00,20668.22,,67091.02,60838.00,6253.02,250928.00,54752.00,184665.98,136167.00,127818.00,8349.00,48498.98,17065.00,17065.00,,6260.00,42937.02,36684.00,6253.02,548501.22,33686.00,282775.00,277885.00,240634.00,37251.00,4890.00,139047.00,110251.00,28796.00,81857.00,20668.22,,24154.00,24154.00,,,ND,-1967.10,1473.82,-3440.92,-1876.78,-173.00,-778.99,-877.00,67.00,-944.00,98.01,-448.00,-161.00,-287.00,-403.00,51.22,,-298.01,-314.00,15.99,1253.00,140.00,1015.01,891.00,857.00,34.00,124.01,215.00,215.00,,158.00,-135.01,-151.00,15.99,-3129.78,-313.00,-1794.00,-1768.00,-790.00,-978.00,-26.00,-663.00,-376.00,-287.00,-561.00,51.22,,-163.00,-163.00,,,ND,ND,,ND,,,12.55,55.50,88.00,12572.00,,,
1991-08,-2.99,10.28,-9.11,802021.92,255892.74,546129.18,802121.44,88805.00,467534.48,412807.00,368426.00,44381.00,54727.48,156596.00,128868.00,27728.00,88941.00,20719.44,,68330.52,61981.00,6349.52,254609.00,55597.00,186847.48,137600.00,129277.00,8323.00,49247.48,17280.00,17280.00,,6507.00,43974.52,37625.00,6349.52,547512.44,33208.00,280687.00,275207.00,239149.00,36058.00,5480.00,139316.00,111588.00,27728.00,82434.00,20719.44,,24356.00,24356.00,,,ND,-2005.64,2172.48,-4178.12,2692.22,367.00,93.50,-1245.00,-26.00,-1219.00,1338.50,484.00,1552.00,-1068.00,824.00,51.22,,1239.50,1143.00,96.50,3681.00,845.00,2181.50,1433.00,1459.00,-26.00,748.50,215.00,215.00,,247.00,1037.50,941.00,96.50,-988.78,-478.00,-2088.00,-2678.00,-1485.00,-1193.00,590.00,269.00,1337.00,-1068.00,577.00,51.22,,202.00,202.00,,,ND,11.06,,15.24,,,12.40,55.40,88.00,12518.00,,,
1991-09,-1.69,13.69,-8.90,800889.34,258812.22,542077.11,802500.00,97418.00,470323.10,409742.00,366312.00,43430.00,60581.10,154491.00,124407.00,30084.00,89222.00,20769.00,,67694.90,60942.00,6752.90,257752.00,59129.00,190044.10,137668.00,129331.00,8337.00,52376.10,17495.00,17495.00,,6717.00,43495.90,36743.00,6752.90,544748.00,38289.00,280279.00,272074.00,236981.00,35093.00,8205.00,136996.00,106912.00,30084.00,82505.00,20769.00,,24199.00,24199.00,,,267363.00,-1132.59,2919.48,-4052.07,378.56,8613.00,2788.62,-3065.00,-2114.00,-951.00,5853.62,-2105.00,-4461.00,2356.00,281.00,49.56,,-635.62,-1039.00,403.38,3143.00,3532.00,3196.62,68.00,54.00,14.00,3128.62,215.00,215.00,,210.00,-478.62,-882.00,403.38,-2764.44,5081.00,-408.00,-3133.00,-2168.00,-965.00,2725.00,-2320.00,-4676.00,2356.00,71.00,49.56,,-157.00,-157.00,,,-580.33,ND,,ND,,,12.38,55.40,87.00,12460.00,,,
1991-10,-3.40,11.76,-10.64,798616.98,261348.24,537268.74,799450.88,97096.00,468600.74,408474.00,364599.00,43875.00,60126.74,153568.00,123320.00,30248.00,88777.00,20881.88,,67623.26,60902.00,6721.26,259964.00,58852.00,191983.74,139853.00,131299.00,8554.00,52130.74,17710.00,17710.00,,6871.00,43399.26,36678.00,6721.26,539486.88,38244.00,276617.00,268621.00,233300.00,35321.00,7996.00,135858.00,105610.00,30248.00,81906.00,20881.88,,24224.00,24224.00,,,ND,-2272.36,2536.01,-4808.37,-3049.12,-322.00,-1722.36,-1268.00,-1713.00,445.00,-454.36,-923.00,-1087.00,164.00,-445.00,112.88,,-71.64,-40.00,-31.64,2212.00,-277.00,1939.64,2185.00,1968.00,217.00,-245.36,215.00,215.00,,154.00,-96.64,-65.00,-31.64,-5261.12,-45.00,-3662.00,-3453.00,-3681.00,228.00,-209.00,-1138.00,-1302.00,164.00,-599.00,112.88,,25.00,25.00,,,ND,ND,,ND,,,12.23,55.40,88.00,12684.00,,,
1991-11,-0.51,6.56,-3.96,798274.98,262777.28,535497.70,801146.12,99064.00,470121.43,407548.00,364185.00,43363.00,62573.43,151778.00,122356.00,29422.00,88524.00,20991.12,,69731.57,62663.00,7068.57,263903.00,61893.00,193864.43,139040.00,130455.00,8585.00,54824.43,17925.00,17925.00,,7039.00,45074.57,38006.00,7068.57,537243.12,37171.00,276257.00,268508.00,233730.00,34778.00,7749.00,133853.00,104431.00,29422.00,81485.00,20991.12,,24657.00,24657.00,,,ND,-342.00,1429.04,-1771.04,1695.24,1968.00,1520.70,-926.00,-414.00,-512.00,2446.70,-1790.00,-964.00,-826.00,-253.00,109.24,,2108.30,1761.00,347.30,3939.00,3041.00,1880.70,-813.00,-844.00,31.00,2693.70,215.00,215.00,,168.00,1675.30,1328.00,347.30,-2243.76,-1073.00,-360.00,-113.00,430.00,-543.00,-247.00,-2005.00,-1179.00,-826.00,-421.00,109.24,,433.00,433.00,,,ND,10.61,,14.88,,,10.79,54.10,88.00,13245.00,,,
1991-12,-0.37,4.53,-2.77,798028.97,263768.55,534260.42,815581.00,102957.00,476110.64,412337.00,370176.00,42161.00,63773.64,153501.00,121563.00,31938.00,90302.00,21104.00,,74563.36,67318.00,7245.36,277089.00,63441.00,202674.64,146479.00,138005.00,8474.00,56195.64,18140.00,18140.00,,7371.00,48903.36,41658.00,7245.36,538492.00,39516.00,273436.00,265858.00,232171.00,33687.00,7578.00,135361.00,103423.00,31938.00,82931.00,21104.00,,25660.00,25660.00,,,264214.00,-246.01,991.27,-1237.28,14434.88,3893.00,5989.21,4789.00,5991.00,-1202.00,1200.21,1723.00,-793.00,2516.00,1778.00,112.88,,4831.79,4655.00,176.79,13186.00,1548.00,8810.21,7439.00,7550.00,-111.00,1371.21,215.00,215.00,,332.00,3828.79,3652.00,176.79,1248.88,2345.00,-2821.00,-2650.00,-1559.00,-1091.00,-171.00,1508.00,-1008.00,2516.00,1446.00,112.88,,1003.00,1003.00,,,-1049.67,ND,,ND,,,10.41,53.70,88.00,13476.00,,,
1992-01,1.43,7.36,-1.49,798982.71,265386.49,533596.22,805840.16,104901.00,470854.36,407521.00,366160.00,41361.00,63333.36,153239.00,118915.00,34324.00,89612.00,21375.16,,70759.64,63516.00,7243.64,270420.00,63426.00,198387.36,142205.00,133939.00,8266.00,56182.36,18355.00,18355.00,,7504.00,46173.64,38930.00,7243.64,535420.16,41475.00,272467.00,265316.00,232221.00,33095.00,7151.00,134884.00,100560.00,34324.00,82108.00,21375.16,,24586.00,24586.00,,,ND,953.73,1617.93,-664.20,-9740.84,1944.00,-5256.29,-4816.00,-4016.00,-800.00,-440.29,-262.00,-2648.00,2386.00,-690.00,271.16,,-3803.71,-3802.00,-1.71,-6669.00,-15.00,-4287.29,-4274.00,-4066.00,-208.00,-13.29,215.00,215.00,,133.00,-2729.71,-2728.00,-1.71,-3071.84,1959.00,-969.00,-542.00,50.00,-592.00,-427.00,-477.00,-2863.00,2386.00,-823.00,271.16,,-1074.00,-1074.00,,,ND,ND,,ND,,,10.04,53.50,89.00,13135.00,,,
